,Year,Geography,GeographyType,Indicator,Value,ValueType
12912,2022,Hickman,County,Hydrocodone,7887,Count
12913,2022,Hickman,County,Oxycodone,7498,Count
12914,2022,Hickman,County,Tramadol,2628,Count
12933,2022,Houston,County,All Benzodiazepines,3951,Count
12934,2022,Houston,County,Alprazolam,1590,Count
12935,2022,Houston,County,Clonazepam,786,Count
12936,2022,Houston,County,Diazepam,612,Count
12937,2022,Houston,County,Lorazepam,781,Count
12938,2022,Houston,County,All Opioids for Pain,7086,Count
12939,2022,Houston,County,Hydrocodone,2748,Count
12940,2022,Houston,County,Oxycodone,2863,Count
12941,2022,Houston,County,Tramadol,824,Count
12960,2022,Humphreys,County,All Benzodiazepines,9890,Count
12961,2022,Humphreys,County,Alprazolam,5229,Count
12962,2022,Humphreys,County,Clonazepam,1747,Count
12963,2022,Humphreys,County,Diazepam,1177,Count
12964,2022,Humphreys,County,Lorazepam,1268,Count
12965,2022,Humphreys,County,All Opioids for Pain,14689,Count
12966,2022,Humphreys,County,Hydrocodone,6442,Count
12967,2022,Humphreys,County,Oxycodone,4804,Count
12968,2022,Humphreys,County,Tramadol,2022,Count
12987,2022,Jackson,County,All Benzodiazepines,5675,Count
12988,2022,Jackson,County,Alprazolam,2282,Count
12989,2022,Jackson,County,Clonazepam,1499,Count
12990,2022,Jackson,County,Diazepam,780,Count
12991,2022,Jackson,County,Lorazepam,931,Count
12992,2022,Jackson,County,All Opioids for Pain,11166,Count
12993,2022,Jackson,County,Hydrocodone,3874,Count
12994,2022,Jackson,County,Oxycodone,5075,Count
12995,2022,Jackson,County,Tramadol,1329,Count
13041,2022,Jefferson,County,All Benzodiazepines,26057,Count
13042,2022,Jefferson,County,Alprazolam,10396,Count
13043,2022,Jefferson,County,Clonazepam,6262,Count
13044,2022,Jefferson,County,Diazepam,3495,Count
13045,2022,Jefferson,County,Lorazepam,4353,Count
13046,2022,Jefferson,County,All Opioids for Pain,47083,Count
13047,2022,Jefferson,County,Hydrocodone,20028,Count
13048,2022,Jefferson,County,Oxycodone,13472,Count
13049,2022,Jefferson,County,Tramadol,8746,Count
13068,2022,Johnson,County,All Benzodiazepines,7998,Count
13069,2022,Johnson,County,Alprazolam,3160,Count
13070,2022,Johnson,County,Clonazepam,2725,Count
13071,2022,Johnson,County,Diazepam,868,Count
13072,2022,Johnson,County,Lorazepam,915,Count
13073,2022,Johnson,County,All Opioids for Pain,12109,Count
13074,2022,Johnson,County,Hydrocodone,4786,Count
13075,2022,Johnson,County,Oxycodone,3796,Count
13076,2022,Johnson,County,Tramadol,2152,Count
13095,2022,Knox,County,All Benzodiazepines,177209,Count
13096,2022,Knox,County,Alprazolam,79686,Count
13097,2022,Knox,County,Clonazepam,39551,Count
13098,2022,Knox,County,Diazepam,20104,Count
13099,2022,Knox,County,Lorazepam,24753,Count
13100,2022,Knox,County,All Opioids for Pain,251588,Count
13101,2022,Knox,County,Hydrocodone,102967,Count
13102,2022,Knox,County,Oxycodone,78093,Count
13103,2022,Knox,County,Tramadol,43741,Count
13149,2022,Lake,County,All Benzodiazepines,2731,Count
13150,2022,Lake,County,Alprazolam,1095,Count
13151,2022,Lake,County,Clonazepam,745,Count
13152,2022,Lake,County,Diazepam,338,Count
13153,2022,Lake,County,Lorazepam,460,Count
13154,2022,Lake,County,All Opioids for Pain,5441,Count
13155,2022,Lake,County,Hydrocodone,3120,Count
13156,2022,Lake,County,Oxycodone,1286,Count
13157,2022,Lake,County,Tramadol,565,Count
13176,2022,Lauderdale,County,All Benzodiazepines,11204,Count
13177,2022,Lauderdale,County,Alprazolam,6605,Count
13178,2022,Lauderdale,County,Clonazepam,2033,Count
13179,2022,Lauderdale,County,Diazepam,774,Count
13180,2022,Lauderdale,County,Lorazepam,1202,Count
13181,2022,Lauderdale,County,All Opioids for Pain,18894,Count
13182,2022,Lauderdale,County,Hydrocodone,9998,Count
13183,2022,Lauderdale,County,Oxycodone,4979,Count
13184,2022,Lauderdale,County,Tramadol,2664,Count
13203,2022,Lawrence,County,All Benzodiazepines,17868,Count
13204,2022,Lawrence,County,Alprazolam,8390,Count
13205,2022,Lawrence,County,Clonazepam,3963,Count
13206,2022,Lawrence,County,Diazepam,2245,Count
13207,2022,Lawrence,County,Lorazepam,2403,Count
13208,2022,Lawrence,County,All Opioids for Pain,35710,Count
13209,2022,Lawrence,County,Hydrocodone,16183,Count
13210,2022,Lawrence,County,Oxycodone,11387,Count
13211,2022,Lawrence,County,Tramadol,4969,Count
13230,2022,Lewis,County,All Benzodiazepines,6766,Count
13231,2022,Lewis,County,Alprazolam,3265,Count
13232,2022,Lewis,County,Clonazepam,1369,Count
13233,2022,Lewis,County,Diazepam,912,Count
13234,2022,Lewis,County,Lorazepam,881,Count
13235,2022,Lewis,County,All Opioids for Pain,11183,Count
13236,2022,Lewis,County,Hydrocodone,4406,Count
13237,2022,Lewis,County,Oxycodone,4202,Count
13238,2022,Lewis,County,Tramadol,1550,Count
13257,2022,Lincoln,County,All Benzodiazepines,13662,Count
13258,2022,Lincoln,County,Alprazolam,5373,Count
13259,2022,Lincoln,County,Clonazepam,3887,Count
13260,2022,Lincoln,County,Diazepam,1367,Count
13261,2022,Lincoln,County,Lorazepam,2235,Count
13262,2022,Lincoln,County,All Opioids for Pain,23031,Count
13263,2022,Lincoln,County,Hydrocodone,10323,Count
13264,2022,Lincoln,County,Oxycodone,7670,Count
13265,2022,Lincoln,County,Tramadol,3320,Count
13284,2022,Loudon,County,All Benzodiazepines,25106,Count
13285,2022,Loudon,County,Alprazolam,10371,Count
13286,2022,Loudon,County,Clonazepam,6786,Count
13287,2022,Loudon,County,Diazepam,2787,Count
13288,2022,Loudon,County,Lorazepam,3096,Count
13289,2022,Loudon,County,All Opioids for Pain,34616,Count
13290,2022,Loudon,County,Hydrocodone,13928,Count
13291,2022,Loudon,County,Oxycodone,10238,Count
13292,2022,Loudon,County,Tramadol,6511,Count
13311,2022,Macon,County,All Benzodiazepines,10239,Count
13312,2022,Macon,County,Alprazolam,4418,Count
13313,2022,Macon,County,Clonazepam,2467,Count
13314,2022,Macon,County,Diazepam,1444,Count
13315,2022,Macon,County,Lorazepam,1219,Count
13316,2022,Macon,County,All Opioids for Pain,20365,Count
13317,2022,Macon,County,Hydrocodone,9043,Count
13318,2022,Macon,County,Oxycodone,7344,Count
13319,2022,Macon,County,Tramadol,2429,Count
13338,2022,Madison,County,All Benzodiazepines,44753,Count
13339,2022,Madison,County,Alprazolam,25941,Count
13340,2022,Madison,County,Clonazepam,8085,Count
13341,2022,Madison,County,Diazepam,3381,Count
13342,2022,Madison,County,Lorazepam,5083,Count
13343,2022,Madison,County,All Opioids for Pain,66428,Count
13344,2022,Madison,County,Hydrocodone,33964,Count
13345,2022,Madison,County,Oxycodone,14858,Count
13346,2022,Madison,County,Tramadol,12296,Count
13365,2022,Marion,County,All Benzodiazepines,13466,Count
13366,2022,Marion,County,Alprazolam,5110,Count
13367,2022,Marion,County,Clonazepam,3044,Count
13368,2022,Marion,County,Diazepam,1774,Count
13369,2022,Marion,County,Lorazepam,2111,Count
13370,2022,Marion,County,All Opioids for Pain,28898,Count
13371,2022,Marion,County,Hydrocodone,11662,Count
13372,2022,Marion,County,Oxycodone,9968,Count
13373,2022,Marion,County,Tramadol,4310,Count
13392,2022,Marshall,County,All Benzodiazepines,13531,Count
13393,2022,Marshall,County,Alprazolam,5996,Count
13394,2022,Marshall,County,Clonazepam,3215,Count
13395,2022,Marshall,County,Diazepam,1834,Count
13396,2022,Marshall,County,Lorazepam,1709,Count
13397,2022,Marshall,County,All Opioids for Pain,25311,Count
13398,2022,Marshall,County,Hydrocodone,9465,Count
13399,2022,Marshall,County,Oxycodone,10033,Count
13400,2022,Marshall,County,Tramadol,3553,Count
13419,2022,Maury,County,All Benzodiazepines,38417,Count
13420,2022,Maury,County,Alprazolam,16061,Count
13421,2022,Maury,County,Clonazepam,9020,Count
13422,2022,Maury,County,Diazepam,4733,Count
13423,2022,Maury,County,Lorazepam,5860,Count
13424,2022,Maury,County,All Opioids for Pain,62116,Count
13425,2022,Maury,County,Hydrocodone,23851,Count
13426,2022,Maury,County,Oxycodone,22046,Count
13427,2022,Maury,County,Tramadol,10398,Count
13446,2022,McMinn,County,All Benzodiazepines,35252,Count
13447,2022,McMinn,County,Alprazolam,20376,Count
13448,2022,McMinn,County,Clonazepam,6102,Count
13449,2022,McMinn,County,Diazepam,3013,Count
13450,2022,McMinn,County,Lorazepam,3711,Count
13451,2022,McMinn,County,All Opioids for Pain,50687,Count
13452,2022,McMinn,County,Hydrocodone,20465,Count
13453,2022,McMinn,County,Oxycodone,17513,Count
13454,2022,McMinn,County,Tramadol,7755,Count
13473,2022,McNairy,County,All Benzodiazepines,17230,Count
13474,2022,McNairy,County,Alprazolam,9303,Count
13475,2022,McNairy,County,Clonazepam,3599,Count
13476,2022,McNairy,County,Diazepam,1362,Count
13477,2022,McNairy,County,Lorazepam,1924,Count
13478,2022,McNairy,County,All Opioids for Pain,25958,Count
13479,2022,McNairy,County,Hydrocodone,13379,Count
13480,2022,McNairy,County,Oxycodone,5715,Count
13481,2022,McNairy,County,Tramadol,4253,Count
13500,2022,Meigs,County,All Benzodiazepines,7792,Count
13501,2022,Meigs,County,Alprazolam,4138,Count
13502,2022,Meigs,County,Clonazepam,1439,Count
13503,2022,Meigs,County,Diazepam,708,Count
13504,2022,Meigs,County,Lorazepam,843,Count
13505,2022,Meigs,County,All Opioids for Pain,13929,Count
13506,2022,Meigs,County,Hydrocodone,6258,Count
13507,2022,Meigs,County,Oxycodone,4782,Count
13508,2022,Meigs,County,Tramadol,1633,Count
13581,2022,Monroe,County,All Benzodiazepines,22910,Count
13582,2022,Monroe,County,Alprazolam,9733,Count
13583,2022,Monroe,County,Clonazepam,7003,Count
13584,2022,Monroe,County,Diazepam,2354,Count
13585,2022,Monroe,County,Lorazepam,2563,Count
13586,2022,Monroe,County,All Opioids for Pain,40825,Count
13587,2022,Monroe,County,Hydrocodone,17808,Count
13588,2022,Monroe,County,Oxycodone,13285,Count
13589,2022,Monroe,County,Tramadol,6224,Count
13608,2022,Montgomery,County,All Benzodiazepines,46784,Count
13609,2022,Montgomery,County,Alprazolam,18218,Count
13610,2022,Montgomery,County,Clonazepam,10947,Count
13611,2022,Montgomery,County,Diazepam,7007,Count
13612,2022,Montgomery,County,Lorazepam,6920,Count
13613,2022,Montgomery,County,All Opioids for Pain,98783,Count
13614,2022,Montgomery,County,Hydrocodone,38583,Count
13615,2022,Montgomery,County,Oxycodone,36484,Count
13616,2022,Montgomery,County,Tramadol,13515,Count
13635,2022,Moore,County,All Benzodiazepines,3204,Count
13636,2022,Moore,County,Alprazolam,1556,Count
13637,2022,Moore,County,Clonazepam,608,Count
13638,2022,Moore,County,Diazepam,333,Count
13639,2022,Moore,County,Lorazepam,535,Count
13640,2022,Moore,County,All Opioids for Pain,5183,Count
13641,2022,Moore,County,Hydrocodone,1935,Count
13642,2022,Moore,County,Oxycodone,1822,Count
13643,2022,Moore,County,Tramadol,865,Count
13662,2022,Morgan,County,All Benzodiazepines,7310,Count
13663,2022,Morgan,County,Alprazolam,2773,Count
13664,2022,Morgan,County,Clonazepam,1708,Count
13665,2022,Morgan,County,Diazepam,889,Count
13666,2022,Morgan,County,Lorazepam,1421,Count
13667,2022,Morgan,County,All Opioids for Pain,20247,Count
13668,2022,Morgan,County,Hydrocodone,6608,Count
13669,2022,Morgan,County,Oxycodone,9372,Count
13670,2022,Morgan,County,Tramadol,2424,Count
13743,2022,Obion,County,All Benzodiazepines,15873,Count
13744,2022,Obion,County,Alprazolam,7142,Count
13745,2022,Obion,County,Clonazepam,3155,Count
13746,2022,Obion,County,Diazepam,1358,Count
13747,2022,Obion,County,Lorazepam,2776,Count
13748,2022,Obion,County,All Opioids for Pain,25722,Count
13749,2022,Obion,County,Hydrocodone,13211,Count
13750,2022,Obion,County,Oxycodone,7104,Count
13751,2022,Obion,County,Tramadol,3620,Count
13770,2022,Overton,County,All Benzodiazepines,8999,Count
13771,2022,Overton,County,Alprazolam,2865,Count
13772,2022,Overton,County,Clonazepam,3199,Count
13773,2022,Overton,County,Diazepam,1053,Count
13774,2022,Overton,County,Lorazepam,1446,Count
13775,2022,Overton,County,All Opioids for Pain,18344,Count
13776,2022,Overton,County,Hydrocodone,6193,Count
13777,2022,Overton,County,Oxycodone,7519,Count
13778,2022,Overton,County,Tramadol,2599,Count
13797,2022,Perry,County,All Benzodiazepines,3876,Count
13798,2022,Perry,County,Alprazolam,1896,Count
13799,2022,Perry,County,Clonazepam,767,Count
13800,2022,Perry,County,Diazepam,671,Count
13801,2022,Perry,County,Lorazepam,437,Count
13802,2022,Perry,County,All Opioids for Pain,9397,Count
13803,2022,Perry,County,Hydrocodone,4549,Count
13804,2022,Perry,County,Oxycodone,2837,Count
13805,2022,Perry,County,Tramadol,1176,Count
13824,2022,Pickett,County,All Benzodiazepines,1761,Count
13825,2022,Pickett,County,Alprazolam,527,Count
13826,2022,Pickett,County,Clonazepam,595,Count
13827,2022,Pickett,County,Diazepam,251,Count
13828,2022,Pickett,County,Lorazepam,195,Count
13829,2022,Pickett,County,All Opioids for Pain,3987,Count
13830,2022,Pickett,County,Hydrocodone,1461,Count
13831,2022,Pickett,County,Oxycodone,1693,Count
13832,2022,Pickett,County,Tramadol,514,Count
13851,2022,Polk,County,All Benzodiazepines,9694,Count
13852,2022,Polk,County,Alprazolam,5281,Count
13853,2022,Polk,County,Clonazepam,1596,Count
13854,2022,Polk,County,Diazepam,986,Count
13855,2022,Polk,County,Lorazepam,1157,Count
13856,2022,Polk,County,All Opioids for Pain,16877,Count
13857,2022,Polk,County,Hydrocodone,7875,Count
13858,2022,Polk,County,Oxycodone,5039,Count
13859,2022,Polk,County,Tramadol,2487,Count
13878,2022,Putnam,County,All Benzodiazepines,30913,Count
13879,2022,Putnam,County,Alprazolam,10712,Count
13880,2022,Putnam,County,Clonazepam,8534,Count
13881,2022,Putnam,County,Diazepam,4181,Count
13882,2022,Putnam,County,Lorazepam,5425,Count
13883,2022,Putnam,County,All Opioids for Pain,48646,Count
13884,2022,Putnam,County,Hydrocodone,16721,Count
13885,2022,Putnam,County,Oxycodone,19911,Count
13886,2022,Putnam,County,Tramadol,7769,Count
13905,2022,Rhea,County,All Benzodiazepines,15140,Count
13906,2022,Rhea,County,Alprazolam,6966,Count
13907,2022,Rhea,County,Clonazepam,3053,Count
13908,2022,Rhea,County,Diazepam,1731,Count
13909,2022,Rhea,County,Lorazepam,2093,Count
13910,2022,Rhea,County,All Opioids for Pain,33539,Count
13911,2022,Rhea,County,Hydrocodone,15050,Count
13912,2022,Rhea,County,Oxycodone,10048,Count
13913,2022,Rhea,County,Tramadol,4780,Count
13932,2022,Roane,County,All Benzodiazepines,24474,Count
13933,2022,Roane,County,Alprazolam,10945,Count
13934,2022,Roane,County,Clonazepam,5425,Count
13935,2022,Roane,County,Diazepam,2759,Count
13936,2022,Roane,County,Lorazepam,3619,Count
13937,2022,Roane,County,All Opioids for Pain,45968,Count
13938,2022,Roane,County,Hydrocodone,18044,Count
13939,2022,Roane,County,Oxycodone,16682,Count
13940,2022,Roane,County,Tramadol,6613,Count
13959,2022,Robertson,County,All Benzodiazepines,29701,Count
13960,2022,Robertson,County,Alprazolam,12816,Count
13961,2022,Robertson,County,Clonazepam,6646,Count
13962,2022,Robertson,County,Diazepam,3441,Count
13963,2022,Robertson,County,Lorazepam,4165,Count
13964,2022,Robertson,County,All Opioids for Pain,50882,Count
13965,2022,Robertson,County,Hydrocodone,20363,Count
13966,2022,Robertson,County,Oxycodone,17966,Count
13967,2022,Robertson,County,Tramadol,7415,Count
13986,2022,Rutherford,County,All Benzodiazepines,92736,Count
13987,2022,Rutherford,County,Alprazolam,36314,Count
13988,2022,Rutherford,County,Clonazepam,20886,Count
13989,2022,Rutherford,County,Diazepam,14881,Count
13990,2022,Rutherford,County,Lorazepam,13741,Count
13991,2022,Rutherford,County,All Opioids for Pain,171052,Count
13992,2022,Rutherford,County,Hydrocodone,64918,Count
13993,2022,Rutherford,County,Oxycodone,64882,Count
13994,2022,Rutherford,County,Tramadol,23302,Count
14013,2022,Scott,County,All Benzodiazepines,9087,Count
14014,2022,Scott,County,Alprazolam,3345,Count
14015,2022,Scott,County,Clonazepam,2683,Count
14016,2022,Scott,County,Diazepam,1023,Count
14017,2022,Scott,County,Lorazepam,1450,Count
14018,2022,Scott,County,All Opioids for Pain,18422,Count
14019,2022,Scott,County,Hydrocodone,7442,Count
14020,2022,Scott,County,Oxycodone,7333,Count
14021,2022,Scott,County,Tramadol,2450,Count
14040,2022,Sequatchie,County,All Benzodiazepines,7099,Count
14041,2022,Sequatchie,County,Alprazolam,2280,Count
14042,2022,Sequatchie,County,Clonazepam,1839,Count
14043,2022,Sequatchie,County,Diazepam,949,Count
14044,2022,Sequatchie,County,Lorazepam,1280,Count
14045,2022,Sequatchie,County,All Opioids for Pain,15072,Count
14046,2022,Sequatchie,County,Hydrocodone,6130,Count
14047,2022,Sequatchie,County,Oxycodone,4974,Count
14048,2022,Sequatchie,County,Tramadol,2510,Count
14067,2022,Sevier,County,All Benzodiazepines,38316,Count
14068,2022,Sevier,County,Alprazolam,13576,Count
14069,2022,Sevier,County,Clonazepam,10562,Count
14070,2022,Sevier,County,Diazepam,6433,Count
14071,2022,Sevier,County,Lorazepam,5408,Count
14072,2022,Sevier,County,All Opioids for Pain,58575,Count
14073,2022,Sevier,County,Hydrocodone,23972,Count
14074,2022,Sevier,County,Oxycodone,17698,Count
14075,2022,Sevier,County,Tramadol,10455,Count
14094,2022,Shelby,County,All Benzodiazepines,234070,Count
14095,2022,Shelby,County,Alprazolam,111022,Count
14096,2022,Shelby,County,Clonazepam,49996,Count
14097,2022,Shelby,County,Diazepam,24660,Count
14098,2022,Shelby,County,Lorazepam,31100,Count
14099,2022,Shelby,County,All Opioids for Pain,376967,Count
14100,2022,Shelby,County,Hydrocodone,155105,Count
14101,2022,Shelby,County,Oxycodone,124083,Count
14102,2022,Shelby,County,Tramadol,63000,Count
14121,2022,Smith,County,All Benzodiazepines,10895,Count
14122,2022,Smith,County,Alprazolam,5061,Count
14123,2022,Smith,County,Clonazepam,1916,Count
14124,2022,Smith,County,Diazepam,1690,Count
14125,2022,Smith,County,Lorazepam,1703,Count
14126,2022,Smith,County,All Opioids for Pain,16914,Count
14127,2022,Smith,County,Hydrocodone,6954,Count
14128,2022,Smith,County,Oxycodone,6816,Count
14129,2022,Smith,County,Tramadol,1637,Count
14202,2022,Stewart,County,All Benzodiazepines,5725,Count
14203,2022,Stewart,County,Alprazolam,2588,Count
14204,2022,Stewart,County,Clonazepam,912,Count
14205,2022,Stewart,County,Diazepam,743,Count
14206,2022,Stewart,County,Lorazepam,1068,Count
14207,2022,Stewart,County,All Opioids for Pain,11174,Count
14208,2022,Stewart,County,Hydrocodone,4561,Count
14209,2022,Stewart,County,Oxycodone,3966,Count
14210,2022,Stewart,County,Tramadol,1472,Count
14229,2022,Sullivan,County,All Benzodiazepines,87683,Count
14230,2022,Sullivan,County,Alprazolam,33206,Count
14231,2022,Sullivan,County,Clonazepam,28112,Count
14232,2022,Sullivan,County,Diazepam,9020,Count
14233,2022,Sullivan,County,Lorazepam,13506,Count
14234,2022,Sullivan,County,All Opioids for Pain,125504,Count
14235,2022,Sullivan,County,Hydrocodone,50673,Count
14236,2022,Sullivan,County,Oxycodone,45071,Count
14237,2022,Sullivan,County,Tramadol,19055,Count
14283,2022,Sumner,County,All Benzodiazepines,69904,Count
14284,2022,Sumner,County,Alprazolam,28073,Count
14285,2022,Sumner,County,Clonazepam,16484,Count
14286,2022,Sumner,County,Diazepam,8135,Count
14287,2022,Sumner,County,Lorazepam,10364,Count
14288,2022,Sumner,County,All Opioids for Pain,118640,Count
14289,2022,Sumner,County,Hydrocodone,47796,Count
14290,2022,Sumner,County,Oxycodone,41662,Count
